address,reason
DsiSEkigxjVHeUkQGRvAg7NRvjupXqU1mFRhoKjmmoon,"([], 'No qualifying breakouts')"
GuUuhnwESdjdPuZhTtmkUqAC6FcTZEsr5uaJewcqp6nD,Too few 30m bars (8)
EtQpLZ6XLr2nMQtEANvrab9TXyitRbLnUBpcECh8KfC,Too few 30m bars (2)
AE1SEc8nrfioC5QPJsMfkcYZv5DUgqFeEwwUSP1q43no,Too few 30m bars (2)
J5gYaNAYyGwqgb1GxFG8hzganGCcWjiaovVM292D21ZA,Too few 30m bars (2)
3iCW75syhK5htqFjEakcF2Tu6xAGXNKcqVrAXDu6UTHB,Too few 30m bars (2)
9gEYHRC839ef7SpY9xKepZdBQSHHEzxgz728pDg1d4VT,Too few 30m bars (2)
8Z9huy5k9RsPs77CQp6BbhkWk5br8QkKB5vpiQ6YLLQg,Too few 30m bars (3)
2UBTTaCBEqcmX5bqZ7iwvzfaVCP2mmZkaEXBu71rzto7,Too few 30m bars (2)
8gKeqAagQLYzGfQQ3vNQLofNBhZBJG2N2HBHvNNBkGo5,Too few 30m bars (2)
ECHsBPqsMRUGQ97oVXhfFj5b3t697NmtsUnx5j8Rpump,"([], 'No qualifying breakouts')"
4J9hMtKDdMWuTXsaLGYvVSmogUfCWH96Gx6pRDFt1yBb,Too few 30m bars (2)
B1VzvCQJ43H6WTErdNFUn1VW5VEhCSMTjoiG9e2a7kMU,Too few 30m bars (3)
GjVM85FkrYwse4WPNPH6PQCPWcTkjyR7Bte4yBwuXH2G,Too few 30m bars (2)
BuLpSpNUMv1dKapR1RUWnguSb3oucVXKCmmxpmeiCirL,Too few 30m bars (2)
4z2rtQmuy1zxTYHCeTTQgUT2zgcoPBgsyctDG9BJLyj3,Too few 30m bars (2)
BHjfjJFNtYZ78Eq3HVJg9p3ZqgmrTxcHpAp5FHRP6xUn,Too few 30m bars (2)
4vfuZJAGSd36dA9eLDqHqgqwYAsgb2iPWYbssh4cFHTR,Too few 30m bars (2)
89EifsKicSEiNL9aDRJeAKJXeKtyLhppwBjucpVPTAfk,Too few 30m bars (2)
3XPoERt2LkrgQCjQqStNuGCVbeXhCRc2oUCsLoaed6MG,Too few 30m bars (3)
6gHe4V3o4RXEwhoE1sKUf1dhzsW5ZqJJfR8pxzjSyYgV,Too few 30m bars (2)
DuCQjpQHmxFm2mwwJLDzPB6jbXZUL1z8kwQV8nYJ3nzT,Too few 30m bars (2)
2FNJmUZZbuE4BrXhfQf3yniobqxTMDPTxmPyPQd5TqAX,Too few 30m bars (2)
BdDUwvG4ozPFi7mR8RACmdgKztTJ9ZGFHvofD7ubpump,"([], 'No qualifying breakouts')"
GFwWgZjbpv1eS1DgZMJZPyYKqJ7QUPsRFJt3Hga9dJRL,Too few 30m bars (1)
BeKWMCRCedwDxo73fgak2xjimd6AF2DhitZLYxj5HsQM,"([], 'No qualifying breakouts')"
AMkKaaWwLNwVNNoxoUZ9sdWcr6AVh5gZkTrNjL6bsMWH,Too few 30m bars (1)
92LSLgDWKkiy9hoHorwbsDTY2wpkpu3RaSp7oL6Zpump,Too few 30m bars (7)
Dxw3u4KxN32KpSdHSq4TkwjfMPJTPeosa22JXN15pump,"([], 'No qualifying breakouts')"
Bka69DzaYR3EZbtCssE8Uym7fy6Ags1wgFd7RvkHpump,No volume spikes
BqF6Zc8dDFjULFNg9McTYbNVpAyVtQw6MqNS8uZNpump,Too few 30m bars (4)
BrSh9Zx6jupUtP9G91qh89zui6ZRaxxT4oMYG93NG31F,Too few 30m bars (7)
4KnEarnXYnTD9yv9NPZcS8BvCjAojDytCk1yCPibPbWa,Too few 30m bars (3)
8PqPLgNoFJPPhHvgw8tafEzMAtC14DpxV1GEtzLXFvv8,Too few 30m bars (6)
CE2845PMigQVqP8wBoVcEX2hSiHVEuVHnNbkHYFWMMB2,Too few 30m bars (7)
73uuHyNEoV2bHFHiFscr2TZAHFe9ff8uUgL8WE7RAXX9,Too few 30m bars (2)
7uQyTG2JtysZGXytQonZSVWPQUnNuvgx7HR2kSVXRQT6,Too few 30m bars (5)
315Q7ZkZHYGjetN9H8K8qwWV599hygFbwxYCSgGEhbQ3,Too few 30m bars (4)
7AFHKeoNGq68pDzYsS4oxi2C1ZqXYYptoQqadKYxmG5M,Too few 30m bars (4)
FoRdYBNEhNVoH9PsJLh3QWn9HiqXwQPvF7wQQVDFSFPV,Too few 30m bars (4)
9ST1Jnfv8zvjneV7HZhq6bt5TppaMiU1dJpRq1EpNWvV,Too few 30m bars (2)
Cvebpa1vm8M2zvJMJCqiyuY3KHPrq5nRSLT9488Qpump,"([], 'No qualifying breakouts')"
7toQy7kxy4qTwMJe2wKCqSYk7eAuZvPhuuiZz4mHpump,"([], 'No qualifying breakouts')"
CjtKEdasrb1Grni1JYMneCEAAVkCoPZVmCPgcaC1BAGS,Too few 30m bars (4)
EqWmQdvqJDJZooVnQpSLTQfhnfgCkFX3jNxtVCu6gXZZ,Too few 30m bars (3)
HfZJUUbMBjRMDfqcHxtV7Lphjs5wtxw2KkZidYdBpump,"([], 'No qualifying breakouts')"
2CJCtvDR5YpGr7bMvQ611xci8Prp6ZPWdqz6YYbgGRxZ,Too few 30m bars (1)
95EgY259qdyZjFr36eCVqh84xsbTDR96F3Q9aqYKSGuB,Too few 30m bars (3)
9dD1x4rJuBFWtZMUCuMwPzvxqbyY7ZmF4ZrbBCFgewVj,Too few 30m bars (2)
FE8q7jVmsoXCqQRfkNvE6G94nXeqpjKfVGN9oUwm1VC8,Too few 30m bars (1)
5GNvqFBVqca7RgoqMR8UQAQ1n15Fk6ryazSJvahLRQ3L,Too few 30m bars (3)
623LJRxYyhE6fpkVbJhF9PwNV2gTCkHgkLjSFFdpump,"([], 'No qualifying breakouts')"
A52qyoSrVwEFfSgLWwCqhUUDsZwmpCCh6JXNKu4fpump,No volume spikes
6DRz4h4zphpV3cbo73oPeiiStmquKyqXEWRKBS9pump,"([], 'No qualifying breakouts')"
27Z2VbHnvKuNWqez4DFHvexr6Fc1MHG4BFyngfrbW5ju,Too few 30m bars (2)
3XPUzDhR4khSdYENj19LWC63yTQ7XPPss5Crw2fJpump,"([], 'No qualifying breakouts')"
9ccco2xuTneiGpKeMhfhSeTtHHbSNYUBfYr5MpeCEQrL,Too few 30m bars (1)
HxPn3GR87tVsBYrY8tZLQ16PSnNcpJzN7YjdDxqW8gqs,Too few 30m bars (2)
7913kpNeQgBxxVXAEkj3ujE8t9NgVrGNLu8TQ54Jpump,"([], 'No qualifying breakouts')"
Cck21qHq33rezTeuQbPSvULXF2vLUTMErJwbPdUGpump,"([], 'No qualifying breakouts')"
7YcxaUPCk1LUxWQrt1w6MDZ5VtBBnHbynhyRUipQbonk,"([], 'No qualifying breakouts')"
GToRr5xkgUuwyXkNgvKXwzLnDkaqSU2JURmBfn1JvGUt,"([], 'No qualifying breakouts')"
CCa8eDS5eM1Dc29Smy1qgNWacaaoiKVqtjisjHaupump,Too few 30m bars (9)
8HHpnLqVuqzh8xykm4ENiM3f9f1FQvAU8Jgr5SfBBAGS,No volume spikes
CKaPTQcgv6WQvXSiH7Mqq8b5Q7aiqYrZCc1BZSHrpump,No volume spikes
5c8NgC6diwYeykHgWVDM61S5kZr1awqtyVWhdNZXgxoZ,"([], 'No qualifying breakouts')"
BEWtSCfEAwt3A8FGfLA2a87ingBJLZgFYaa5Zy7Apump,"([], 'No qualifying breakouts')"
d1qjmR2a158DF8kVfsFXKKadem5sEZGzN7KEQ3dpump,"([], 'No qualifying breakouts')"
4DQsMSkeKc3Mcij1BE4Z8oqU3QeV45QQ3Psn3CNDpump,Too few 30m bars (6)
2GkjQy79gQiQmg9zhwaXhVxXXnTsQmeis2Nw5TL4dxw6,Too few 30m bars (2)
BT7prdi4wz9A4abkPMTfQpivEb4uFkA4tCAzRtpVpump,Too few 30m bars (1)
ieDdg6nY4kGTUe51Ge36XnUsjroGc1W74vVwFe3pump,Too few 30m bars (1)
AuJSPehDUuJtBJrQYLX1jYbVZHmuZSvZ7QeoyhTKdQnN,Too few 30m bars (1)
9yKgVJR14MoQfSmaAUfS5j1FosMf7wAfetSHLpv4pump,Too few 30m bars (1)
BjGrJdxmtRsCNrUkFFwKqiDAi3pDZzHt7Mf5WbH14sch,Too few 30m bars (2)
ApUiRafXBUkQXJf6ixmfCgcYbbiAm3sWjAt9HcdSdoge,"([], 'No qualifying breakouts')"
4i3U821CroJoGMLqh14b3TMsJt2JCsyupCiJunSUpump,"([], 'No qualifying breakouts')"
82GFk4Tkqa4vyuA4RNDqvy8bPqes2cms4CouDjkBpump,Too few 30m bars (5)
DjctfjogrB5AreZUgb5DtXxk3qrSkrgVMkoCkWugpump,Too few 30m bars (1)
FBDHN2Z4EjsGSWqunX3rqcKkqLm28J5mhSZUp6VJyHWh,Too few 30m bars (2)
9FUq2bEdXca2uxqNyTHqiUwPsfveniuR4KzJBKFqpump,Too few 30m bars (1)
BAkD4d2KyVkEseRTXazcPzATzHL7FrVRKxyQi565pump,"([], 'No qualifying breakouts')"
3aTLqidag9aji53TQzWe9J6W8kSNnNPpSnt8oL9xpump,"([], 'No qualifying breakouts')"
3h8Ex97qSLwoNTSGH1KjBu93FMDpp4XMQmQKikor2Zq5,Too few 30m bars (2)
93uXm6DJ7mzMNvWgHMYzApHe1DpJcs6f66tDayQwpump,Too few 30m bars (4)
6Zsbu8e7Aq9t5CWHYJGWa3CjvwhNT2ozpsdqjxvfSCbJ,Too few 30m bars (3)
9n2uscdGvsdRH86rjeG9QjRtJAmsUGKzcq99zrqPrjDr,Too few 30m bars (1)
7uRKnvYaX3kmUn98JLaKHfjDADST5FU4MYDe2uodpump,Too few 30m bars (2)
keybg184d4vyXeQdFqs4o99YsMg7xBthxTJ6Ky3ondo,"([], 'No qualifying breakouts')"
AaD2BnLpJH8ooWofKBAfRhsKGqosZ2fwR71fbgauQ4Lk,Too few 30m bars (1)
FudEoje2ugwvrCBWh2p3K2Cp7j6KBXJweraqvKZKpump,"([], 'No qualifying breakouts')"
CKBBaVrJDyZRzYs3vwhRUaXDb71MNcNU3x6RExUhng1L,Too few 30m bars (2)
Czcg2J1vRySACiX1VDb7gCXfM1PjJp6Gu7gLnnQBpump,"([], 'No qualifying breakouts')"
8KrW9F93pBZ15YDb3S3yeJHkWk39LuYo5X5X8hyypump,"([], 'No qualifying breakouts')"
9XqjUAp7eWF4j24CcALF6ehc59NGhfrb9HGJh1RPpump,"([], 'No qualifying breakouts')"
Fc94RuiyTeTXgcJTByL3hmrDdTFeWjscHSLvbTE7pump,"([], 'No qualifying breakouts')"
CqXLHunnHozucv9hbgC8nvXzRJZH33Z8uMjCpsikpump,Too few 30m bars (4)
AtbhFavexYy7sCgU17eo12K7WUHPUWLwRKoHM83qPMDj,Too few 30m bars (1)
DEWRSVhDm7RzUSM2GgrCoAE4BK6ju8FKev3rNRKGpump,"([], 'No qualifying breakouts')"
6hUxjFr8eaz5vdw5kjSWjj8HKH4hK3PBSWT9BbQVbonk,Too few 30m bars (6)
3SFR6CDGzm5u6E18hKAU8fbroXfBapgmAVmzrooycTrq,Too few 30m bars (1)
9h2wC1waoCpPyjVygyH7iYSVbJTvvVndUVJCXRUGpump,"([], 'No qualifying breakouts')"
7b97D8de4yAqQJuh2oqGMpGZaT4yqrjU7ymxs25Wpump,No volume spikes
DhrXNvvSpkavNuPfppZEKqKYTJrgTGE6HJPWWPRHpump,"([], 'No qualifying breakouts')"
31QTiSenheTYzndEz7uS4eNYMQJdyGvQc5S4yRanbonk,Too few 30m bars (9)
FjCNQyegTiafW8RHBxcrvULH63jPppEQoCJGxuHppump,No volume spikes
DusU1U8y2UEyjA1AcxVbooYQuk4WDKYv9Dg332mQLHUo,Too few 30m bars (2)
25cmFU5NQ71GUCRnoxYxWCyy213Vi3CHHteeebxLpump,Too few 30m bars (7)
Fu37SByqdhbBH227REPyxyv5r9RWgNjyn7rh3Qh8fLjb,Too few 30m bars (2)
F9PXbpebgJWvBya8YxMVyWcmJdidAFhnPjgKbaKYeELu,Too few 30m bars (1)
FhfxhFfaFFnUp5m54YEUnRNbyCfNXMhxLJRfmwh6YzA9,Too few 30m bars (1)
7HkpyLCZDvGbeV9NCUENDXrvSuxdyKrZWrxuCHcjhgaf,"([], 'No qualifying breakouts')"
FM3dLXFupU3KdFjBUXivf6gX55kGYnmLCBUYJxY8pump,Too few 30m bars (1)
E67WWiQY4s9SZbCyFVTh2CEjorEYbhuVJQUZb3Mbpump,"([], 'No qualifying breakouts')"
HLRq3k7Kf21guHx6Dovh5Qyr1cNNyJaxGLoQdrSUpKQv,Too few 30m bars (3)
HbNdhXbBCjKkhPBpBngYX5CKFJxkkTje1k3uviAPpump,"([], 'No qualifying breakouts')"
5pSbVDVuvJUpTTqxDxvknC4QJMyGGyb8t5kU4MvbKump,Too few 30m bars (6)
3WNVPt5UG9Ni3Ho29bt93ZZDuUWS9pxXaJJEnF5tpump,No volume spikes
6jodUMhd5TY9mKd1WtrrMTFxUrThGYVLMwZM4K64pump,"([], 'No qualifying breakouts')"
DY8SqXWh1dUKy7ZJQLE1pkfFn9LHKte7X9fA8R5j4zpr,Too few 30m bars (7)
AhhJ4ko5qD2SS51s2Kn426xr1iBK3s7rkPJYRjXm3Uax,Too few 30m bars (2)
ASq4kKFtJCe4YTEvnfHiVnyoLBfGTKAGbVmESuBRpump,"([], 'No qualifying breakouts')"
8NW1wbAHW9kPH6W4eNi2bK5hE7yNjyQkXfiQLbDYrgJ8,"([], 'No qualifying breakouts')"
8ryRQD6jWfxnSdvvVbQ8Tzwo1NgGP7w1X1nQPpb4pump,"([], 'No qualifying breakouts')"
jjUCqXadBaeuDWpTGU5VzWv61aAnGofkCj8iYzhpump,Too few 30m bars (1)
B9ieHNj6csiQNJdaoE1Fur7DEdUZedW2A7e3JkPogZ5d,Too few 30m bars (7)
ACe8dyqjTgtuHhbC34RrMw4Qt2oR6Vv83facRJ9ppump,Too few 30m bars (1)
5hiLuEfKpuwzuLXzxVwz7W7Vjkgx6A8LBuBJVDLkpump,Too few 30m bars (1)
DnjvPkC8UaTEBwSjJeU6WLTghM25umw8biPxLFk1JtHu,Too few 30m bars (2)
Hn1stwTM5e2usiK99rq4JKB5K8SgcjfRMgropK1Zpump,Too few 30m bars (6)
7L7sri1VADQGY9WfdaEJ3TncQf7YmQwJ8fU52WqaeZPJ,Too few 30m bars (1)
7zGKPYvo3X957c7EUeUx4z4jZb3V8KzRix22zn6Npump,"([], 'No qualifying breakouts')"
BD9bWuoweUFeH9Qj5JP5LxgBhapBtRdFtxUYyf32pump,Too few 30m bars (3)
6Hu19s3TxY6sY2aNggMkyC4EgkD6seDqbpC9nFKMKtLV,Too few 30m bars (2)
8RxBYGs6oevMHVCXWicTQ6TpMDe2M3vY834HeWfUhrEQ,Too few 30m bars (1)
MM8o3Sk58NufoS8Zds7MYTC1LcStfCaqinN5T2pdNtp,"([], 'No qualifying breakouts')"
2qeH5uy8Ptc1QRXfdjytQFmFVHRerREt2wbvJKnhXzHU,Too few 30m bars (5)
G5hgvEKgwzTDN82ErRHe1swoPzQdPQeMoabbSNYQPSrU,Too few 30m bars (2)
DKM6QsQVhf5C3DSyHxYLW1dgUyd5E5vrMXTA4kRbpump,"([], 'No qualifying breakouts')"
DHeY5m6iSpKCAbbpeFE5cUdfNGMMQe5yCrrd1yfpump,"([], 'No qualifying breakouts')"
817TC4ut67iRqDA9wAifpf7BD8c4zAeakQCWy7Bwpump,"([], 'No qualifying breakouts')"
7U8296gJTLgp3DLpe8DAqxqcifHLwAozci5vsZm1pump,Too few 30m bars (9)
6whGg1z56QMLtqVNgEsGFJepGS8Zz1co1M9BnkwkBAGS,"([], 'No qualifying breakouts')"
5v6iV2p3fGUwYrj4NxkVPsnB7mikdRXthrLU3ubNpump,Too few 30m bars (1)
E5vHWN31HQj44q1uuiV9v4KTsNr9hSphfED3v3gdpump,"([], 'No qualifying breakouts')"
DMGBTmNsWFX3EZaCatjwra87ATLEWHbQsQCanFYzbwyg,Too few 30m bars (2)
FZGDcGKyqg5DTPHvUJAuyuC938WXJZU2rqstMHKKpump,Too few 30m bars (1)
3qWtjvAQ8AtvdsdRosVWjT4ZtRhhX1sv3WqF23DC7Gxp,Too few 30m bars (8)
5S5mjMp4uXKh6tUpL2SYmJkVNuuJ2J2XMMpB5bHRaBS4,Too few 30m bars (1)
4pC2rf7Jh7g5P76gU2q52WuE6JVgDAaGgoMtxGcUUpRv,"([], 'No qualifying breakouts')"
E1kigLiTiMQKguau7hCHV2m1MkxpkBuZRfrzVUxapump,No volume spikes
8n2R7Hcc3cNf49FcgUZtgsLLjpKC7medfaKskRk4pump,Too few 30m bars (1)
HJr1RXvRJQvFNrYbiVYCpmmy95gaGuWtUu6hHr1ChC3p,Too few 30m bars (7)
HiY6HBpnFgo9o6vq7be1qXsEyfT6ve4sv2StTbyRDfVD,Too few 30m bars (2)
45iKq4JRtD9pPNf4jPabVNvwmie8cE5oGJXB5GtPpump,Too few 30m bars (4)
pCRugBppY6fkC12nvQRvUbHWX4x3WjxpATbw8uyAo8Z,Too few 30m bars (3)
DwzmkB7M2LsGhJ8LLB5SnrusiU8PuxR4zPLtGkhYpump,"([], 'No qualifying breakouts')"
8YaEYxWu22nVwaQrgnNFEwwnimSqfCsLAGAoLJPJPHHu,Too few 30m bars (2)
8oQEW25mcVzeWvcjkGup9ob3KafVMNdzAi8XXmmWpump,"([], 'No qualifying breakouts')"
3hZGcqMDr4iRcqqis16JmeB2qPJGqL4TXZ7nWyssbonk,No volume spikes
9PuCNMF2DUyhNzPWF89NqQNF2vh15FUATGsm8xbc421s,Too few 30m bars (1)
75NEP4bfWQA9RcmAojsoEXq4xweYaYkrLWzVR2iFYNpQ,Too few 30m bars (3)
iRT2MTxQZmvzi2ExcwR5MMQYNz2j8ACRj17yoW9YSjU,Too few 30m bars (9)
AbxUonVGsis12xgXLX3dnNNzF4o4pTAv26xWUuheE2pa,Too few 30m bars (2)
FukdyCAWqEfQf4vk2UZMUCD9se8gpcuDknyLbqgCpump,"([], 'No qualifying breakouts')"
6ut5htmmVmGazdKbZrT3ykfqgckrSxgGSyiSEPypump,"([], 'No qualifying breakouts')"
C4qfBbWr9ixAkugEKp4pzqtrSfgnn7Yqm6yRqt7bpump,"([], 'No qualifying breakouts')"
9zctSi9H1AuTuVK3npBgZo5W8uV4XEvs7XtAcwQqpump,Too few 30m bars (1)
5T5pwKrzN76LZFhR9ofNdLYHjHtPHTKm9AYj7WXEsqeH,"([], 'No qualifying breakouts')"
8kQx84SDPZB4ujgUYsx5XyaCPUPWhx4HsPPWcueiBhcS,Too few 30m bars (5)
9gY5oRxovynsDNrgXEbJ1RPRHgKwebDE3zzbXyiGpump,Too few 30m bars (6)
ADiUARnGedevioXDt22hNjd7ZJeKWC7FnRnauTBmpump,Too few 30m bars (9)
8y1UZC4BnFVKTPrDoyg461pdjru68qL6hSWLT48Dpump,Too few 30m bars (2)
FVgWpjQmLYLTKq8FEAcFS8Fc6uTiWMvfgrwjtTgm5Ngs,Too few 30m bars (1)
E5gYDHNB9AvnRQbJqsrX7W2DRWxy8QE6k6zUfXwBpump,Too few 30m bars (7)
o3atp2JuvRgdGP6VqPCPE8Eu2tL9iUWchh687fvBDxG,Too few 30m bars (4)
AZKngZUkAr2GnJD3hYHU1EQKQaQwtGGPgUWCmtbEpump,"([], 'No qualifying breakouts')"
GaGZqphDkPH2L2zFAE8B5bQmCd8CqtEo6h923ExqdZLy,"([], 'No qualifying breakouts')"
CPtdTcwFS4fupGfcAQVQuvqLFcNjhkxxgvPcjgpZpump,Too few 30m bars (3)
4TyqEZX2MBSrTmWnzDQTpdzMWa8Tc6xUHdtVhcUjhsiL,Too few 30m bars (2)
57wDExcxN6hAtYgcXoAXqSxrdCMwY4HNioWNM1Mtpump,"([], 'No qualifying breakouts')"
CDMzNAj4E7vFumWKjwSh7pzG79MApB4TfUb6WEc7pump,"([], 'No qualifying breakouts')"
2Cpva75E87cHb3gKAsBvMeBEJh6tKbVW1WBmqRQXpump,"([], 'No qualifying breakouts')"
DGJ7oa7bjBZ5VdeEMbVRXzBZKQkLXGivqZjX6b66bpEB,Too few 30m bars (1)
A3NNFGiosQk1nrsz2r3a7DQJurRC4yXHzQpJaY9JQETx,Too few 30m bars (2)
aXvrCpZ12TX4Q7gvzVuTrUFSegoLUEobriZpKgtzfJV,Too few 30m bars (7)
GtKSdiTfJmkjoQtyD3co3uUaqkKtknYbDDq2TMf7pump,"([], 'No qualifying breakouts')"
6EZSrNuabaFYVbdvWCqadJZjn7qcXBTCjKnns62Rdido,Too few 30m bars (1)
Awo2wcB5fN2f5CXybtMazTsqJoY4V9E2vgYSbymqDGPc,Too few 30m bars (3)
8CVFhXskx9uLNvrg4XtVgEPw3pHrHQmm6aJ9VFisfzjP,Too few 30m bars (1)
ADKj4BAcoAsk7bRcFPrDdLX9tSLGuP9NAgu9D24nTinB,Too few 30m bars (4)
E7boNAk5homqfakfmYt3jmCQnrZ5gLtYVTfqRnMW23Hq,Too few 30m bars (1)
5aNYMHEkMDtxjhes2f1wcRWPm7nCWggK7iUVDhUvoWTF,"([], 'No qualifying breakouts')"
tC1yPxxCTuYV4q2cwiGRrQmJCdmjGtJdtLTHHcvJjwH,Too few 30m bars (5)
6mwbBRS66UiXigEWFuFY7LShbv4yUeFPuzGURkVwdHNd,Too few 30m bars (1)
HWojYkQUE2WhDH43aPu1x7TYnmXE4GQyUdxrTPUBpump,Too few 30m bars (3)
9iBHP2b6LFEmTPfnvsz6okoP5H1hTmTQYt1L25KJHXbN,Too few 30m bars (1)
7Lbe787dJ4bxpPiEWLb9R9VnQsMiET6Gbacxedm3pump,"([], 'No qualifying breakouts')"
6hSS4Mx23Ek8ikH4Vwe78t1SXw3J7Q7GTixThATQpump,"([], 'No qualifying breakouts')"
HJvzLtXMqQ59QdDUwYWtJZt3Qgvqcyr2mKomELG3cEGg,Too few 30m bars (2)
4ym44gdsvc7LaND9rMx4wmNnCkKZko9Nt5dLzgfCpump,"([], 'No qualifying breakouts')"
5t3hnfqD69Cy1R5B26PFwRjzfHWxTdrBAZu994cxXv6x,Too few 30m bars (2)
4jtLkP2xbdgzCc4BSTeXsxKAbW5FihYn4mFLsfjzgajx,"([], 'No qualifying breakouts')"
ER7hXV98JRKpUUDTr9KktDoaWuUtHtCQeDNd4FiXuxrF,Too few 30m bars (5)
BoMMmCVaZJzAiWUnreJbj8B6L6n4ZGGHDaSkoyPJpump,No volume spikes
BFw3HjuW3GQ9cYfvSdwyqPVHaiCVtrztS674R92jbonk,No volume spikes
6yHZ1Y4Zg6AAR1vSqPKAALMgW5Bw5vTZ4nejx9pipump,Too few 30m bars (1)
DW4gpJ8XHr5f9ZVHQMj84PBWL6KF6PEnerTchvfBLeQk,Too few 30m bars (2)
6kEMGGgiYKcGCDkYZw3WcbbkJRHYvQs3u8c59nVGpump,Too few 30m bars (1)
DJDcG1k1fA2TTi71ScwgWfor9wsW6XCqwjcvXj5KHwa2,Too few 30m bars (5)
5zkH6EuffDpX9iDMWKyqr857sxF9rUYdmogjsKfEiDHK,Too few 30m bars (2)
3BHhMXMyyGGzLcTk6u5iJwTcV7eEGG9bWJrTKUttpump,"([], 'No qualifying breakouts')"
88ikB21NoMATxdZBfPoQeJN3yX3bkkoQitA1eNFEHJwT,Too few 30m bars (5)
Ap9WV77HrNDWYyZKN79aw7MPzvrerVwy6sGBM9crpump,"([], 'No qualifying breakouts')"
72w3wu8UDh8G1QL3aQM4KSQpodz4QqUpt8sNGWZmbnYL,"([], 'No qualifying breakouts')"
BJT5pfFqxF9NFsEfand92DiMUu2UzRS6MRbLMvy5pump,Too few 30m bars (1)
9hAYnTL4bYmrtneGNrFEExjPJGwgBVsnrW7wqNztWxPK,Too few 30m bars (6)
MM81W4dqzi4KkzMHq4cAMMLUV1vwrqCKLBmmev7pump,Too few 30m bars (1)
87GwkPqBc7Ke4sQY6piEpCdaCCowdLuE1LCw8QZJzC2R,"([], 'No qualifying breakouts')"
2ANKmvqTEFNFZ4PKUtmCjXiqz1hYaLZxbfe65p5Bpump,Too few 30m bars (1)
8igP7ibicc9Ym5YAuBoSTUCgnctUxJPoWiiBU6RBhS4V,Too few 30m bars (1)
9GApuzAJsbKpHiSMK6sJEs5cjAMuVdCo9MEdyvtNpump,Too few 30m bars (1)
Dj27GZtZD6HSgRJrcj19WbroptfNtWGrTeamvCkhJoyV,Too few 30m bars (1)
FD19RFkQBN5sioin5Xev6FqoBt6E76Z5V5JWQ2iHpump,Too few 30m bars (3)
23RhSjZt36979mchxHcyZKgLD11rcp1984jtp333pump,Too few 30m bars (2)
FjR67TDuZxUPTL6nwXeubBUgTdAVKsMrK4D2SpSZaTa7,Too few 30m bars (1)
JCa4M5WZmdbndd1EEKm6PPi7n8vcLF9dTTYxpBR2pump,"([], 'No qualifying breakouts')"
4Rq2RKkGaJr5QHMMWMzaqg3vbCguhr2yyV7LX2ZcChsx,Too few 30m bars (1)
Ez2ouYG87B4vi7fAoa4VYqtuXWd5YZchmR9HcNYMkHXF,Too few 30m bars (1)
HvdutzSdQVirJWpQfSCu4oAQ7o4Jdgpd1vWU6jNupump,Too few 30m bars (3)
Eq48ujQu2E8badds6qfYC4yhyY8sdJbUw4gfS6Y4pump,Too few 30m bars (1)
E6ZkctHk8766fpXQVykzLetpTGvDBKk9wYRVJX4apump,Too few 30m bars (1)
BwfARw55JYNBzJrAycVdeMVYhoj8ygNKuj531vUsLPF,"([], 'No qualifying breakouts')"
8WmSS1yfNhUybvsL7RvSh2k3ZMH9AgUifynG6FUCpump,"([], 'No qualifying breakouts')"
FMqwQaZnyDd4N3hq34vPvsBtqggq4pMBjHGtLkuoHSiH,Too few 30m bars (1)
GBDbJqcQBsoqMaxdyG28FhkaHrKm5PiXvwmgta7Rpump,"([], 'No qualifying breakouts')"
LGES45FVHzv7Kk2QyVpoL4DMWLBJEoHTHtsvkmgpump,Too few 30m bars (1)
FZdiakzh2soYdkhZ3rUnmnrPWBDz5Q5kPNL3TFPVpump,"([], 'No qualifying breakouts')"
66TyHUGUpzpwUVnbsFNSgj6LSuLdxue2uHoG4byGqXUP,Too few 30m bars (2)
3TppEs71TKwoewGtQdQSvPoRiJnH6aYPgviHCTMFpump,"([], 'No qualifying breakouts')"
J5nRCP7Jqof7VXuSR6eZTEHx61CSDY1trMkPRa6cpump,Too few 30m bars (3)
GcYeAxGQiZuwpQdWfLqxjdXCSYmAfpsUAe5SjGWcYd3p,Too few 30m bars (1)
RhJTDLgTRmKe7v71MxvLoSzFoF6u7wvo34ABFSXpump,"([], 'No qualifying breakouts')"
CWPu9pDeoLCR1mNBYZ6j3dG8ijMLtmKTUYcA3kMBWRCL,Too few 30m bars (1)
AX7QJZF5bY6XU8xpiYtyijtRkC6o4wku1me5gZzmpump,"([], 'No qualifying breakouts')"
EHQWHid6p83eDKpTijckXxvnEqyZFhpRhu776JvDpump,Too few 30m bars (6)
HgszXrjHSewx5cq9oYiBXPXsJxxAdu9bLupiWf2VvEzC,Too few 30m bars (1)
8Ff83FKZugwYePS9Ut2btvCLXMsfNhCQA99ggRxyt2FM,Too few 30m bars (1)
12xZcjg5UpWkYeXwNg9hQcXCuufAjYuYY92eefiebonk,"([], 'No qualifying breakouts')"
8XiKyYARKBSMo12TPgXc7eNvGJfKoJr7Lojd5yhEpump,"([], 'No qualifying breakouts')"
2qvAZLvoJjQmmpjYse11qLW4EVURFTLBj7Mt3JZqCaKV,Too few 30m bars (2)
BUKwLqYwJLePZ7rmzjxpgHaN6arAcMjMJ8yM9JLhpump,Too few 30m bars (7)
5iQjs6UPWANGxVY7i45brD7t4Hnp9mx4LXmUrS5pump,No volume spikes
